1365177510828345,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177511027378,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177511227492,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177511427244,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177511628971,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177511827352,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177512028685,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177512226536,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177512427319,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177512627558,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177512827487,3,0,0.738168311740013,-1.46098674360276,269,17.8,0.005
1365177513108481,2,0,0.738168311740013,-1.46098674360276,nan,17.8,0
1365177513229074,3,0,0.738168311740013,-1.46098674360276,269,17.8,0
1365177513306892,2,0,0.738168311740013,-1.46098674360276,nan,17.8,0.005
1365177513427512,3,0,0.738168311740013,-1.46098674360276,269,17.8,0.005
1365177513508169,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177513626576,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177513698670,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177513907268,3,0,0.738168311740013,-1.46098674651746,269,nan,nan
1365177514107205,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177514227064,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177514307223,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177514426735,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177514508496,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177514698339,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177514827954,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177514907630,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177515027110,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177515108604,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177515226715,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177515307947,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177515496925,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177515508534,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177515707482,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177515827358,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177515906940,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177516028496,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177516098661,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177516227489,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
1365177516298254,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0.005
1365177516426624,3,0,0.738168311740013,-1.46098674651746,269,17.8,0.005
1365177516507110,2,0,0.738168311740013,-1.46098674651746,nan,17.8,0
1365177516626832,3,0,0.738168311740013,-1.46098674651746,269,17.8,0
